Time (Uganda),Battery,Humidity,Motion,Temperature
2025-10-07 22:52:04,3.076,75.2,6735,25.09
2025-10-07 23:02:04,3.077,75,6735,25.05
2025-10-07 23:12:04,3.076,76.1,6735,25.06
2025-10-07 23:22:04,3.077,76,6735,25.06
2025-10-07 23:32:03,3.077,75.5,6735,25
2025-10-07 23:34:18,3.075,75.7,6736,25.02
2025-10-07 23:42:03,3.077,75.4,6736,25
2025-10-07 23:52:03,3.077,75.8,6736,25
2025-10-08 00:02:03,3.076,75.2,6736,24.96
2025-10-08 00:12:03,3.077,75.3,6736,24.96
2025-10-08 00:22:03,3.077,74.9,6736,24.95
2025-10-08 00:32:02,3.076,75.1,6736,24.92
2025-10-08 00:38:43,3.077,75.3,6737,24.9
2025-10-08 00:42:02,3.076,75,6737,24.92
2025-10-08 00:52:02,3.076,74.7,6737,24.89
2025-10-08 00:59:15,3.076,74.7,6738,24.85
2025-10-08 01:02:02,3.076,74.5,6738,24.86
2025-10-08 01:12:02,3.076,74.5,6738,24.85
2025-10-08 01:22:02,3.077,75,6738,24.86
2025-10-08 01:32:01,3.077,74.8,6738,24.85
2025-10-08 01:42:01,3.075,74.8,6738,24.83
2025-10-08 01:52:01,3.076,75.3,6738,24.82
2025-10-08 02:02:01,3.077,75.2,6738,24.81
2025-10-08 02:05:50,3.077,74.8,6739,24.83
2025-10-08 02:12:01,3.078,74.8,6739,24.81
2025-10-08 02:22:00,3.076,74.9,6739,24.79
2025-10-08 02:32:00,3.077,74.7,6739,24.78
2025-10-08 02:41:17,3.077,74.8,6740,24.76
2025-10-08 02:42:00,3.076,74.8,6742,24.78
2025-10-08 02:52:00,3.076,74.4,6742,24.74
2025-10-08 03:02:00,3.076,75.3,6742,24.72
2025-10-08 03:12:00,3.079,75.4,6742,24.71
2025-10-08 03:21:59,3.078,75.3,6742,24.71
2025-10-08 03:25:25,3.076,75.4,6743,24.69
2025-10-08 03:27:36,3.075,75.5,6755,24.72
2025-10-08 03:29:42,3.077,75.6,6762,24.71
2025-10-08 03:31:59,3.077,75.5,6768,24.71
2025-10-08 03:32:41,3.076,75.4,6769,24.72
2025-10-08 03:34:52,3.076,75.3,6774,24.74
2025-10-08 03:41:59,3.078,74.8,6782,24.75
2025-10-08 03:45:40,3.077,74.5,6783,24.71
2025-10-08 03:51:59,3.076,74.9,6789,24.72
2025-10-08 03:59:13,3.076,74.9,6790,24.68
2025-10-08 04:01:59,3.076,75.1,6792,24.68
2025-10-08 04:11:59,3.076,75.2,6792,24.65
2025-10-08 04:19:45,3.077,74.9,6793,24.64
2025-10-08 04:21:58,3.077,75.2,6793,24.62
2025-10-08 04:31:58,3.076,75.1,6793,24.62
2025-10-08 04:41:58,3.075,75.1,6793,24.62
2025-10-08 04:51:58,3.077,75.5,6793,24.59
2025-10-08 05:01:58,3.075,75.3,6793,24.61
2025-10-08 05:11:58,3.077,75.4,6793,24.62
2025-10-08 05:21:57,3.075,74.8,6793,24.58
2025-10-08 05:22:19,3.077,74.8,6794,24.59
2025-10-08 05:31:08,3.076,75.2,6795,24.58
2025-10-08 05:31:57,3.077,75.1,6800,24.57
2025-10-08 05:34:40,3.079,75.3,6802,24.55
2025-10-08 05:36:49,3.077,75.3,6808,24.57
2025-10-08 05:41:57,3.076,74.8,6811,24.55
2025-10-08 05:49:20,3.076,74.9,6812,24.55
2025-10-08 05:51:57,3.077,74.7,6817,24.54
2025-10-08 05:52:39,3.076,74.7,6818,24.55
2025-10-08 06:01:57,3.075,74.6,6818,24.51
2025-10-08 06:04:24,3.078,74.7,6819,24.48
2025-10-08 06:09:18,3.077,74.4,6824,24.5
2025-10-08 06:11:38,3.077,74.8,6838,24.48
2025-10-08 06:11:57,3.078,74.7,6838,24.47
2025-10-08 06:31:56,3.076,75.5,6850,24.45
2025-10-08 06:36:07,3.075,75.5,6851,24.44
2025-10-08 06:41:56,3.076,75.4,6856,24.42
2025-10-08 07:01:56,3.078,75.9,6874,24.39
2025-10-08 07:03:32,3.075,76,6875,24.41
2025-10-08 07:09:01,3.077,76.4,6879,24.41
2025-10-08 07:11:55,3.075,76.5,6879,24.39
2025-10-08 07:12:10,3.077,76.5,6880,24.39
2025-10-08 07:15:37,3.074,76.5,6886,24.41
2025-10-08 07:17:43,3.077,76.6,6907,24.42
2025-10-08 07:19:44,3.076,76.8,6922,24.42
2025-10-08 07:21:47,3.077,76.8,6949,24.44
2025-10-08 07:21:55,3.077,76.7,6950,24.42
2025-10-08 07:24:15,3.076,76.7,6951,24.42
2025-10-08 07:31:55,3.077,76.2,6974,24.44
2025-10-08 07:41:55,3.077,75.7,6974,24.42
2025-10-08 07:51:55,3.076,75.5,6974,24.54
2025-10-08 07:52:32,3.076,75.4,6975,24.55
2025-10-08 08:01:55,3.075,75,6976,24.69
2025-10-08 08:11:54,3.077,74.4,6976,24.89
2025-10-08 08:21:54,3.076,74.2,6976,25
2025-10-08 08:31:54,3.076,73.9,6976,25.16
2025-10-08 08:41:54,3.076,73.7,6976,25.2
2025-10-08 08:51:54,3.077,73.9,6976,25.17
2025-10-08 09:01:54,3.077,74.2,6976,25.1
2025-10-08 09:11:53,3.077,74.5,6976,25.03
2025-10-08 09:21:53,3.077,74.7,6976,25
2025-10-08 09:31:53,3.076,74.5,6976,25.09
2025-10-08 09:41:53,3.077,74.5,6976,25.17
2025-10-08 09:51:53,3.077,74.6,6976,25.27
2025-10-08 09:59:40,3.078,74.1,6977,25.33
2025-10-08 10:01:42,3.076,74,6997,25.36
2025-10-08 10:01:53,3.076,73.9,6998,25.36
2025-10-08 10:11:52,3.077,71.7,6998,25.42
2025-10-08 10:13:14,3.079,71.7,6999,25.41
2025-10-08 10:17:49,3.076,71.7,7007,25.41
2025-10-08 10:20:18,3.077,72.2,7024,25.44
2025-10-08 10:21:52,3.077,72.2,7027,25.45
2025-10-08 10:22:34,3.076,72.2,7029,25.47
2025-10-08 10:24:35,3.076,71.9,7035,25.48
2025-10-08 10:31:52,3.076,71.7,7043,25.52
2025-10-08 10:41:52,3.079,71,7043,25.58
2025-10-08 11:01:51,3.077,67.5,7043,25.67
2025-10-08 11:11:51,3.078,68.2,7043,25.69
2025-10-08 11:21:51,3.077,69.4,7043,25.71
2025-10-08 11:31:51,3.075,69.7,7043,25.67
2025-10-08 11:41:51,3.076,70.1,7043,25.56
2025-10-08 11:58:16,3.076,69.9,7044,25.4
2025-10-08 12:10:41,3.079,69.8,7055,25.3
2025-10-08 12:11:50,3.078,70,7063,25.31
2025-10-08 12:21:50,3.078,69.5,7064,25.24
2025-10-08 12:31:50,3.077,69.5,7064,25.23
2025-10-08 12:41:50,3.076,68.5,7064,25.23
2025-10-08 12:51:50,3.077,68.1,7064,25.2
2025-10-08 13:01:49,3.077,68.5,7064,25.21
2025-10-08 13:11:49,3.077,69,7064,25.24
2025-10-08 13:41:49,3.077,69.8,7064,25.26
2025-10-08 13:51:48,3.077,68.8,7064,25.26
2025-10-08 14:01:48,3.076,68.5,7064,25.27
2025-10-08 14:11:48,3.077,68.2,7064,25.26
2025-10-08 14:21:48,3.077,67.9,7064,25.29
2025-10-08 14:31:48,3.078,67.9,7064,25.3
2025-10-08 14:41:48,3.076,68.5,7064,25.34
2025-10-08 14:51:47,3.077,69.7,7064,25.38
2025-10-08 15:01:47,3.077,70.2,7064,25.47
2025-10-08 15:11:47,3.077,70.5,7064,25.5
2025-10-08 15:21:47,3.077,70.7,7064,25.52
2025-10-08 15:31:47,3.076,71,7064,25.56
2025-10-08 15:41:47,3.075,70.8,7064,25.6
2025-10-08 15:51:46,3.077,70.7,7064,25.61
2025-10-08 16:01:46,3.077,71,7064,25.63
2025-10-08 16:11:46,3.077,71,7064,25.63
2025-10-08 16:21:46,3.075,71,7064,25.67
2025-10-08 16:31:46,3.077,70.3,7064,25.65
2025-10-08 16:41:46,3.075,68.7,7064,25.65
2025-10-08 16:51:45,3.077,67.9,7064,25.68
2025-10-08 17:01:45,3.076,67.7,7064,25.67
2025-10-08 17:11:45,3.077,67.8,7064,25.63
2025-10-08 17:21:45,3.078,68.6,7064,25.61
2025-10-08 17:31:45,3.077,68.4,7064,25.61
2025-10-08 17:41:44,3.077,68.8,7064,25.58
2025-10-08 17:51:44,3.076,69.3,7064,25.51
2025-10-08 18:01:44,3.077,69.6,7064,25.52
2025-10-08 18:11:44,3.078,69.9,7064,25.45
2025-10-08 18:21:44,3.076,69.8,7064,25.47
2025-10-08 18:31:44,3.077,69.7,7064,25.4
2025-10-08 18:41:43,3.08,69.6,7064,25.34
2025-10-08 18:51:43,3.077,69.8,7064,25.29
2025-10-08 19:01:43,3.078,70,7064,25.26
2025-10-08 19:11:43,3.08,70.6,7064,25.27
2025-10-08 19:21:43,3.077,71.2,7064,25.26
2025-10-08 19:31:43,3.078,71.3,7064,25.27
2025-10-08 19:41:42,3.076,71.4,7064,25.27
2025-10-08 19:51:42,3.078,71.7,7064,25.24
2025-10-08 20:01:42,3.078,71.9,7064,25.24
2025-10-08 20:11:42,3.077,72,7064,25.24
2025-10-08 20:21:42,3.079,71.9,7064,25.21
2025-10-08 20:31:42,3.078,71.9,7064,25.19
2025-10-08 20:41:41,3.078,72.1,7064,25.17
2025-10-08 20:51:41,3.077,72,7064,25.14
2025-10-08 21:01:41,3.077,72.1,7064,25.19
2025-10-08 21:11:41,3.076,72,7064,25.21
2025-10-08 21:21:41,3.078,71.8,7064,25.2
2025-10-08 21:31:41,3.078,72.1,7064,25.19
2025-10-08 21:41:40,3.076,72,7064,25.17
2025-10-08 21:51:40,3.079,72,7064,25.14
2025-10-08 22:01:40,3.08,71.9,7064,25.13
2025-10-08 22:11:40,3.077,72,7064,25.12
2025-10-08 22:21:40,3.078,71.8,7064,25.16
2025-10-08 22:31:39,3.079,71.7,7064,25.1
2025-10-08 22:41:39,3.078,71.7,7064,25.09
2025-10-08 22:51:39,3.076,71.7,7064,25.08
2025-10-08 23:01:39,3.078,71.6,7064,25.06
2025-10-08 23:11:39,3.078,71.6,7064,25.05
2025-10-08 23:21:39,3.078,71.8,7064,25.03
2025-10-08 23:41:38,3.078,72,7064,24.97
2025-10-08 23:51:38,3.079,72.4,7064,24.96
2025-10-09 00:01:38,3.078,73.3,7064,25.02
2025-10-09 00:11:38,3.077,72.6,7064,25.03
2025-10-09 00:21:38,3.079,73.3,7064,25.05
2025-10-09 00:31:37,3.078,72.1,7064,25
2025-10-09 00:41:37,3.078,72.5,7064,24.99
2025-10-09 00:51:37,3.078,72.5,7064,24.99
2025-10-09 01:01:37,3.079,72.6,7064,24.97
2025-10-09 01:11:37,3.079,72.3,7064,24.93
2025-10-09 01:21:37,3.078,72.3,7064,24.92
2025-10-09 01:31:36,3.08,71.8,7064,24.9
2025-10-09 01:41:36,3.077,72.1,7064,24.9
2025-10-09 01:51:36,3.08,72.1,7064,24.87
2025-10-09 02:01:36,3.078,72.1,7064,24.86
2025-10-09 02:11:36,3.079,72.4,7064,24.58
2025-10-09 02:21:35,3.078,73,7064,24.48
2025-10-09 02:31:35,3.08,71.7,7064,24.24
2025-10-09 02:41:35,3.078,71.5,7064,24.16
2025-10-09 02:51:35,3.077,71.2,7064,24.13
2025-10-09 03:01:35,3.079,70.9,7064,23.97
2025-10-09 03:11:35,3.078,71.4,7064,23.83
2025-10-09 03:21:34,3.079,69.8,7064,23.51
2025-10-09 03:31:34,3.078,69.8,7064,23.54
2025-10-09 03:41:34,3.079,67.5,7064,23.49
2025-10-09 03:51:34,3.078,68.3,7064,23.65
2025-10-09 04:01:34,3.079,68.6,7064,23.75
2025-10-09 04:11:34,3.08,68.9,7064,23.82
2025-10-09 04:21:33,3.08,68.3,7064,23.69
2025-10-09 04:31:33,3.079,68.5,7064,23.76
2025-10-09 04:41:33,3.078,68.2,7064,23.83
2025-10-09 04:51:33,3.079,68.1,7064,23.83
2025-10-09 05:01:33,3.079,68.2,7064,23.83
2025-10-09 05:11:32,3.079,68.5,7064,23.86
2025-10-09 05:21:32,3.078,69,7064,23.87
2025-10-09 05:31:32,3.079,69.5,7064,23.9
2025-10-09 05:41:32,3.079,69.8,7064,23.86
2025-10-09 05:51:32,3.081,70.3,7064,23.8
2025-10-09 06:01:32,3.08,70.1,7064,23.8
2025-10-09 06:11:31,3.079,69.2,7064,23.73
2025-10-09 06:21:31,3.079,68.8,7064,23.76
2025-10-09 06:31:31,3.076,68.7,7064,23.77
2025-10-09 06:41:31,3.079,69,7064,23.8
2025-10-09 06:51:31,3.077,68.6,7064,23.75
2025-10-09 07:01:31,3.078,69.3,7064,23.8
2025-10-09 07:11:30,3.078,69.3,7064,23.83
2025-10-09 07:21:30,3.08,69.4,7064,23.83
2025-10-09 07:31:30,3.078,69.8,7064,23.89
2025-10-09 07:41:30,3.079,69.1,7064,23.89
2025-10-09 07:51:30,3.079,69.3,7064,23.86
2025-10-09 08:01:30,3.079,69.9,7064,23.92
2025-10-09 08:11:29,3.077,69.6,7064,23.96
2025-10-09 08:21:29,3.079,68.5,7064,24
2025-10-09 08:31:29,3.08,69.5,7064,24
2025-10-09 08:41:29,3.079,69.6,7064,24.03
2025-10-09 08:51:29,3.078,69.3,7064,24.03
2025-10-09 09:01:28,3.079,69.6,7064,24.07
2025-10-09 09:11:28,3.08,69.4,7064,24.16
2025-10-09 09:21:28,3.078,69.6,7064,24.2
2025-10-09 09:31:28,3.077,69.9,7064,24.3
2025-10-09 09:41:28,3.079,69.7,7064,24.34
2025-10-09 10:01:27,3.078,69.7,7064,24.47
2025-10-09 10:11:27,3.077,69.4,7064,24.55
2025-10-09 10:21:27,3.079,69.2,7064,24.62
2025-10-09 10:31:27,3.078,68.5,7064,24.69
2025-10-09 10:41:27,3.079,66.8,7064,24.79
2025-10-09 10:51:27,3.078,68.1,7064,24.86
2025-10-09 11:01:26,3.079,67.3,7064,25.02
2025-10-09 11:31:26,3.079,70.2,7064,25.21
2025-10-09 11:41:26,3.078,68.4,7064,25.23
2025-10-09 11:51:25,3.078,67.4,7064,25.23
2025-10-09 12:01:25,3.079,67,7064,25.23
2025-10-09 12:11:25,3.079,67,7064,25.21
2025-10-09 12:31:25,3.08,66.5,7064,25.14
2025-10-09 12:41:25,3.08,65.6,7064,25.13
2025-10-09 12:51:24,3.079,65.9,7064,25.1
2025-10-09 13:01:24,3.08,66.1,7064,25.13
2025-10-09 13:11:24,3.08,66.6,7064,25.2
2025-10-09 13:21:24,3.079,67.2,7064,25.23
2025-10-09 13:31:24,3.077,67.5,7064,25.27
2025-10-09 13:41:24,3.078,67.3,7064,25.36
2025-10-09 13:51:23,3.079,67.8,7064,25.37
2025-10-09 14:01:23,3.079,67.7,7064,25.45
2025-10-09 14:11:23,3.079,67.6,7064,25.48
2025-10-09 14:21:23,3.078,67.6,7064,25.56
2025-10-09 14:31:23,3.078,66.7,7064,25.58
2025-10-09 14:41:23,3.079,66.5,7064,25.64
2025-10-09 14:51:22,3.08,65.8,7064,25.63
2025-10-09 15:01:22,3.078,65.6,7064,25.65
2025-10-09 15:11:22,3.079,65.3,7064,25.69
2025-10-09 15:21:22,3.079,65.2,7064,25.72
2025-10-09 15:31:22,3.079,65.3,7064,25.72
2025-10-09 15:41:22,3.076,65.3,7064,25.72
2025-10-09 15:51:21,3.078,65.6,7064,25.76
2025-10-09 16:01:21,3.08,65.8,7064,25.75
2025-10-09 16:11:21,3.078,65.4,7064,25.78
2025-10-09 16:21:21,3.079,65.3,7064,25.78
2025-10-09 16:31:21,3.076,65.2,7064,25.82
2025-10-09 16:41:20,3.08,64.6,7064,25.81
2025-10-09 16:51:20,3.079,64.1,7064,25.81
2025-10-09 17:01:20,3.08,64,7064,25.82
2025-10-09 17:11:20,3.08,64.2,7064,25.82
2025-10-09 17:21:20,3.079,63.8,7064,25.82
2025-10-09 17:31:20,3.079,63.9,7064,25.81
2025-10-09 17:41:19,3.079,64.3,7064,25.81
2025-10-09 17:51:19,3.079,64,7064,25.76
2025-10-09 18:01:19,3.079,63.5,7064,25.76
2025-10-09 18:11:19,3.079,63.7,7064,25.75
2025-10-09 18:21:19,3.078,64,7064,25.71
2025-10-09 18:31:19,3.08,64.1,7064,25.67
2025-10-09 18:41:18,3.079,64.4,7064,25.64
2025-10-09 18:51:18,3.08,64.7,7064,25.54
2025-10-09 19:01:18,3.08,65,7064,25.56
2025-10-09 19:11:18,3.079,65.6,7064,25.56
2025-10-09 19:21:18,3.078,65.9,7064,25.6
2025-10-09 19:31:18,3.078,66.4,7064,25.56
2025-10-09 19:41:17,3.08,66.4,7064,25.57
2025-10-09 19:51:17,3.079,66.6,7064,25.6
2025-10-09 20:01:17,3.079,66.7,7064,25.6
2025-10-09 20:11:17,3.08,66.8,7064,25.61
2025-10-09 20:21:17,3.079,67.1,7064,25.64
2025-10-09 20:31:16,3.079,67.3,7064,25.69
2025-10-09 20:41:16,3.079,67.3,7064,25.65
2025-10-09 20:51:16,3.079,67.1,7064,25.64
2025-10-09 21:01:16,3.08,67.1,7064,25.65
2025-10-09 21:11:16,3.08,67.7,7064,25.68
2025-10-09 21:21:16,3.079,68,7064,25.68
2025-10-09 21:31:15,3.08,67.7,7064,25.68
2025-10-09 21:41:15,3.079,68.2,7064,25.67
2025-10-09 21:51:15,3.078,69,7064,25.68
2025-10-09 22:01:15,3.08,68.7,7064,25.68
2025-10-09 22:11:15,3.08,68,7064,25.67
2025-10-09 22:21:15,3.078,68.7,7064,25.67
2025-10-09 22:31:14,3.08,69.1,7064,25.69
2025-10-09 22:41:14,3.08,69.2,7064,25.65
2025-10-09 22:51:14,3.079,68.8,7064,25.65
2025-10-09 23:01:14,3.081,68.8,7064,25.63
2025-10-09 23:11:14,3.08,69.3,7064,25.63
2025-10-09 23:21:13,3.079,69.5,7064,25.63
2025-10-09 23:31:13,3.079,69.1,7064,25.6
2025-10-09 23:41:13,3.079,69.4,7064,25.6
2025-10-09 23:51:13,3.08,69.3,7064,25.6
2025-10-10 00:01:13,3.08,69.3,7064,25.57
2025-10-10 00:11:13,3.08,69.2,7064,25.52
2025-10-10 00:21:12,3.08,69.4,7064,25.51
2025-10-10 00:31:12,3.08,69.4,7064,25.5
2025-10-10 00:41:12,3.08,69.7,7064,25.47
2025-10-10 00:51:12,3.081,69.8,7064,25.41
2025-10-10 01:01:12,3.08,70.1,7064,25.38
2025-10-10 01:11:12,3.079,69.5,7064,25.36
2025-10-10 01:21:11,3.08,70,7064,25.33
2025-10-10 01:31:11,3.08,70,7064,25.31
2025-10-10 01:41:11,3.079,69.8,7064,25.3
2025-10-10 01:51:11,3.08,69.9,7064,25.24
2025-10-10 02:01:11,3.081,69.7,7064,25.23
2025-10-10 02:11:11,3.08,69.1,7064,25.17
2025-10-10 02:21:10,3.079,68.9,7064,25.06
2025-10-10 02:31:10,3.081,69.4,7064,24.96
2025-10-10 02:41:10,3.08,69.7,7064,24.96
2025-10-10 02:51:10,3.08,70,7064,24.92
2025-10-10 03:01:10,3.08,70.2,7064,24.9
2025-10-10 03:11:10,3.08,70.3,7064,24.89
2025-10-10 03:21:09,3.082,70.5,7064,24.9
2025-10-10 03:31:09,3.081,70.7,7064,24.89
2025-10-10 03:41:09,3.079,70.8,7064,24.89
2025-10-10 03:51:09,3.08,70.8,7064,24.89
2025-10-10 04:01:09,3.08,71.1,7064,24.9
2025-10-10 04:11:08,3.079,71.5,7064,24.92
2025-10-10 04:21:08,3.081,71.4,7064,24.9
2025-10-10 04:31:08,3.078,71.7,7064,24.9
2025-10-10 04:41:08,3.079,71.6,7064,24.87
2025-10-10 04:51:08,3.079,71.3,7064,24.87
2025-10-10 05:01:08,3.079,71.1,7064,24.86
2025-10-10 05:11:07,3.079,71.2,7064,24.86
2025-10-10 05:21:07,3.081,71.1,7064,24.83
2025-10-10 05:31:07,3.079,71,7064,24.85
2025-10-10 05:41:07,3.081,71.1,7064,24.81
2025-10-10 05:51:07,3.081,71.4,7064,24.81
2025-10-10 06:01:07,3.08,71,7064,24.79
2025-10-10 06:11:06,3.081,71.3,7064,24.75
2025-10-10 06:21:06,3.079,72.2,7064,24.71
2025-10-10 06:31:06,3.08,72.1,7064,24.65
2025-10-10 06:41:06,3.081,72.1,7064,24.61
2025-10-10 06:51:06,3.08,72.4,7064,24.61
2025-10-10 07:01:05,3.078,72.7,7064,24.61
2025-10-10 07:11:05,3.081,76.6,7091,24.86
2025-10-10 07:21:05,3.079,71.7,7091,24.75
2025-10-10 07:31:05,3.08,72.2,7091,24.65
2025-10-10 07:41:05,3.082,72.8,7091,24.64
2025-10-10 07:51:05,3.08,72.6,7091,24.75
2025-10-10 08:01:04,3.08,73.4,7091,24.76
2025-10-10 08:11:04,3.08,73.6,7091,24.78
2025-10-10 08:21:04,3.08,74,7091,24.9
2025-10-10 08:31:04,3.08,73.9,7091,25.12
2025-10-10 08:41:04,3.081,72.4,7091,25.21
2025-10-10 08:51:04,3.08,72.2,7091,25.31
2025-10-10 09:01:03,3.08,72.3,7091,25.41
2025-10-10 09:11:03,3.081,71.9,7091,25.57
2025-10-10 09:21:03,3.08,71.5,7091,25.67
2025-10-10 09:31:03,3.081,71.4,7091,25.76
2025-10-10 09:41:03,3.079,70,7091,25.85
2025-10-10 09:51:03,3.08,69.1,7091,25.93
2025-10-10 10:01:03,3.079,69.5,7091,25.99
2025-10-10 10:11:02,3.081,70,7091,26.03
2025-10-10 10:21:02,3.08,69.6,7091,26.09
2025-10-10 10:31:02,3.079,68.8,7091,26.12
2025-10-10 10:41:02,3.081,66.8,7091,26.18
2025-10-10 10:51:02,3.08,65.7,7091,26.2
2025-10-10 11:01:01,3.079,66.5,7091,26.22
2025-10-10 11:11:01,3.08,66.1,7091,26.22
2025-10-10 11:21:01,3.08,65.1,7091,26.23
2025-10-10 11:31:01,3.079,64.9,7091,26.24
2025-10-10 11:41:01,3.081,65.6,7091,26.24
2025-10-10 11:51:00,3.079,65.8,7091,26.2
2025-10-10 12:01:00,3.08,66.3,7091,26.2
2025-10-10 12:11:00,3.079,66.4,7091,26.19
2025-10-10 12:21:00,3.08,66.8,7091,26.22
2025-10-10 12:31:00,3.079,67.2,7091,26.15
2025-10-10 12:41:00,3.08,67.1,7091,26.06
2025-10-10 12:50:59,3.079,66.5,7091,25.96
2025-10-10 13:00:59,3.08,66.8,7091,25.91
2025-10-10 13:10:59,3.08,66.4,7091,25.89
2025-10-10 13:20:59,3.08,66.2,7091,25.88
2025-10-10 13:30:59,3.08,65.2,7091,25.88
2025-10-10 13:40:59,3.079,64.6,7091,25.88
2025-10-10 13:50:58,3.081,64.3,7091,25.85
2025-10-10 14:00:58,3.08,65.2,7091,25.85
2025-10-10 14:10:58,3.079,66.7,7091,25.84
2025-10-10 14:20:58,3.08,67.1,7091,25.85
2025-10-10 14:30:58,3.079,67.5,7091,25.88
2025-10-10 14:40:57,3.081,67.9,7091,25.89
2025-10-10 14:50:57,3.08,68.4,7091,25.99
2025-10-10 15:00:57,3.08,68.3,7091,26.03
2025-10-10 15:10:57,3.08,68,7091,26.06
2025-10-10 15:20:57,3.08,66.3,7091,26.15
2025-10-10 15:30:57,3.08,64.5,7091,26.18
2025-10-10 15:40:56,3.08,64.3,7091,26.22
2025-10-10 15:50:56,3.08,64.1,7091,26.24
2025-10-10 16:00:56,3.08,63.6,7091,26.26
2025-10-10 16:10:56,3.08,64,7091,26.26
2025-10-10 16:20:56,3.081,61.1,7091,26.33
2025-10-10 16:30:56,3.081,61.8,7091,26.31
2025-10-10 16:40:55,3.079,61.7,7091,26.29
2025-10-10 16:50:55,3.08,62.3,7091,26.26
2025-10-10 17:00:55,3.08,62.8,7091,26.22
2025-10-10 17:10:55,3.081,62.8,7091,26.24
2025-10-10 17:20:55,3.08,62.4,7091,26.22
2025-10-10 17:30:55,3.08,62.8,7091,26.19
2025-10-10 17:40:54,3.08,63.3,7091,26.19
2025-10-10 17:50:54,3.081,63.3,7091,26.16
2025-10-10 18:00:54,3.079,63.8,7091,26.16
2025-10-10 18:10:54,3.08,62.9,7091,26.11
2025-10-10 18:20:54,3.079,61.9,7091,26.09
2025-10-10 18:30:54,3.081,59.7,7091,26.03
2025-10-10 18:40:53,3.08,59.8,7091,25.95
2025-10-10 18:50:53,3.08,59.9,7091,25.88
2025-10-10 19:00:53,3.08,61.1,7091,25.81
2025-10-10 19:10:53,3.079,62.2,7091,25.79
2025-10-10 19:20:53,3.08,62.2,7091,25.78
2025-10-10 19:30:52,3.079,62.9,7091,25.76
2025-10-10 19:40:52,3.081,63.7,7091,25.74
2025-10-10 19:50:52,3.079,64.6,7091,25.74
2025-10-10 20:00:52,3.08,64.2,7091,25.63
2025-10-10 20:10:52,3.08,64.5,7091,25.58
2025-10-10 20:20:52,3.08,64.7,7091,25.45
2025-10-10 20:30:51,3.08,65.2,7091,25.41
2025-10-10 20:40:51,3.081,66.2,7091,25.38
2025-10-10 20:50:51,3.08,66.5,7091,25.48
2025-10-10 21:00:51,3.081,67.1,7091,25.51
2025-10-10 21:20:51,3.08,71.4,7091,25.61
2025-10-10 21:30:50,3.081,68.5,7091,25.61
2025-10-10 21:40:50,3.08,69.1,7091,25.6
2025-10-10 21:50:50,3.08,68.8,7091,25.61
2025-10-10 22:00:50,3.08,68.6,7091,25.58
2025-10-10 22:10:50,3.079,68.8,7091,25.52
2025-10-10 22:20:50,3.081,68.7,7091,25.52
2025-10-10 22:30:49,3.079,68.8,7091,25.54
2025-10-10 22:40:49,3.081,68.8,7091,25.51
2025-10-10 22:50:49,3.079,69.1,7091,25.48
